1701193794302916608,12.90269,-1.94153,-3.27224,-0.15961,-0.04679,0.97750,-0.12975,
1701193794436259584,12.71727,-1.97090,-3.15602,-0.16837,-0.03315,0.97836,-0.11558,
1701193794569602304,12.71613,-2.00218,-3.24572,-0.19007,-0.02482,0.97468,-0.11513,
1701193794702945024,12.70111,-2.00960,-3.27355,-0.19183,-0.00488,0.97495,-0.11245,
1701193794836288000,12.67230,-2.01659,-3.28953,-0.18858,-0.00070,0.97327,-0.13106,
1701193794969630720,12.66081,-2.01717,-3.29223,-0.18878,0.00532,0.97373,-0.12725,
1701193795102972928,12.67092,-2.02253,-3.29483,-0.16006,-0.00413,0.97821,-0.13214,
1701193795236315136,12.68844,-2.01938,-3.29985,-0.12212,-0.01386,0.98411,-0.12812,
1701193795369657344,12.71384,-2.02422,-3.29902,-0.07211,-0.02930,0.98889,-0.12661,
1701193795502999296,12.75524,-2.01776,-3.30859,0.00263,-0.03947,0.99084,-0.12912,
1701193795636341248,12.81695,-2.01196,-3.33608,0.10572,-0.06504,0.98401,-0.12771,
1701193795769683456,12.86147,-2.29629,-3.05588,0.24276,0.12600,0.95927,-0.07061,
1701193795903025152,13.03313,-2.05653,-3.10179,0.20061,0.07191,0.96777,-0.13417,
1701193796036366080,13.27627,-2.08202,-2.94653,0.26688,0.07167,0.95119,-0.13741,
1701193796436387072,12.64133,-2.03186,-3.31658,0.49813,0.04605,0.85467,-0.13890,
1701193796569726720,13.12190,-2.25958,-2.89419,0.34890,0.08255,0.93202,-0.05284,
1701193796703067904,13.12559,-2.25954,-2.89564,0.34763,0.08320,0.93232,-0.05491,
1701193796836407296,13.13310,-2.25435,-2.90657,0.32225,0.07763,0.94183,-0.05546,
1701193796969749248,9.12890,-2.29215,2.17885,0.24426,-0.13812,0.94540,-0.16575,
1701193797103092992,12.12088,-2.15850,-3.52030,0.36834,0.19651,0.90388,-0.09334,
1701193797503124224,12.10834,-2.14158,-3.54105,0.36275,0.20333,0.90452,-0.09438,
1701193797636467968,12.11389,-2.15133,-3.51592,0.36081,0.20142,0.90630,-0.08864,
1701193797769812224,12.46340,-2.31054,-3.24005,0.32353,0.21283,0.91804,-0.08504,
1701193798169841408,12.36907,-3.07224,-1.85420,0.28761,0.27274,0.91807,-0.00653,
1701193798303184384,12.36254,-3.08582,-1.86249,0.33543,0.27737,0.90030,0.00026,
1701193798436527104,12.38286,-3.08438,-1.85937,0.34119,0.27053,0.90019,-0.00715,
1701193798569869824,12.38710,-3.08224,-1.87183,0.32913,0.26608,0.90602,-0.00044,
1701193798703212800,12.11215,-2.92770,-2.29006,0.34807,0.22906,0.90904,-0.00517,
1701193798836555520,10.63658,-2.10169,-1.64394,0.31329,0.29310,0.90328,0.00445,
1701193798969897472,12.61518,-3.18059,-5.29120,0.34141,0.17658,0.92311,-0.01131,
1701193799236579840,11.89131,-2.92024,-5.34064,0.35638,0.15586,0.92119,-0.01020,
1701193799369922048,9.78285,-5.23962,-6.44477,0.45552,-0.12563,0.85105,0.22897,
1701193799503262720,7.74529,-4.74034,-7.21558,0.37164,-0.24050,0.85870,0.25821,
1701193799636603648,7.73113,-4.70992,-7.25332,0.34232,-0.22539,0.87582,0.25486,
1701193799769944320,7.75419,-4.70647,-7.21815,0.32294,-0.22782,0.88306,0.25301,
1701193799903284992,7.75654,-4.70541,-7.22100,0.32517,-0.22591,0.88497,0.24507,
1701193800036626688,7.75813,-4.69208,-7.23763,0.31936,-0.23127,0.88457,0.24909,
1701193800169968384,7.76909,-4.67006,-7.26050,0.32254,-0.23027,0.88294,0.25172,
1701193800303309824,7.78869,-4.64572,-7.29617,0.31901,-0.22908,0.88579,0.24724,
1701193800436651520,7.81555,-4.60096,-7.34552,0.31800,-0.23045,0.88282,0.25769,
1701193800569992704,7.83474,-4.56718,-7.42469,0.32272,-0.23564,0.88108,0.25303,
1701193800703334400,7.87141,-4.50973,-7.48464,0.32097,-0.23971,0.87918,0.25800,
1701193800836675840,7.91363,-4.45936,-7.55042,0.32107,-0.24292,0.88033,0.25083,
1701193800970022144,7.94941,-4.39285,-7.61954,0.32355,-0.23773,0.88094,0.25050,
1701193801103373824,7.98570,-4.34467,-7.69047,0.32708,-0.23958,0.88018,0.24680,
1701193801236725504,8.01752,-4.29283,-7.76251,0.32744,-0.23432,0.88124,0.24759,
1701193801370077440,8.05329,-4.22578,-7.82482,0.32617,-0.23730,0.88015,0.25028,
1701193801503429632,8.09999,-4.19216,-7.88295,0.32424,-0.23799,0.87937,0.25483,
1701193801636782080,8.13164,-4.16305,-7.92367,0.32165,-0.23436,0.87727,0.26835,
1701193801770135040,8.14749,-4.13839,-7.94745,0.32509,-0.22929,0.88072,0.25705,
1701193802170189824,8.20046,-4.12266,-7.93749,0.32686,-0.25540,0.87640,0.24466,
1701193802303540992,8.21907,-4.12394,-7.92241,0.34032,-0.26024,0.86989,0.24443,
1701193802436892160,8.23435,-4.09783,-7.89408,0.36815,-0.23885,0.86430,0.24578,
1701193802570243328,8.33690,-4.05971,-7.78394,0.42682,-0.22434,0.83772,0.25637,
1701193802703595008,8.29517,-4.08311,-7.95214,0.54764,-0.09044,0.76038,0.33725,
1701193802836946688,8.40791,-3.16322,-8.88072,0.85976,0.14287,0.39706,0.28766,
1701193802970295040,8.28189,-4.30505,-7.71647,0.62028,-0.10487,0.69938,0.33930,
1701193803103639040,-230.77786,120.85636,-186.19024,0.86951,0.17143,0.41965,0.19611,
1701193803237301248,-249.20343,95.48588,-152.13600,0.72473,0.27909,0.32188,0.54155,
1701193803370971392,939.53018,962.75225,9.94583,0.79896,0.52086,-0.29302,-0.06723,
1701193803504649728,656.99139,893.61338,23.22573,0.74137,0.55200,-0.37882,-0.04643,
1701193803638336000,-3875.12524,-4641.95279,336.59804,-0.04423,-0.17646,-0.57705,0.79619,
1701193803772030208,-50061132.23039,202020531.56235,-351414111.94122,0.90462,0.00257,0.01497,0.42595,
1701193803905732352,-50061132.25058,202020531.70411,-351414111.85685,0.90462,0.00257,0.01497,0.42595,
1701193804039442432,-50061131.88302,202020533.47495,-351414116.72117,0.86775,-0.06743,0.08596,0.48484,
1701193804172959232,-50061132.84511,202020534.64738,-351414116.71794,0.87602,-0.09527,0.07240,0.46720,
1701193804439593472,-50061132.71355,202020532.60269,-351414117.91213,0.87602,-0.09527,0.07240,0.46720,
1701193804572909056,-50061132.86092,202020533.73891,-351414118.75015,0.87257,-0.09308,0.09104,0.47081,
1701193804706225152,-50061132.84360,202020533.36632,-351414120.98570,0.87058,-0.08596,0.09290,0.47546,
1701193804839539200,-50061131.88356,202020539.62317,-351414114.67535,0.86696,-0.10432,0.08854,0.47923,
1701193804972852480,-50061131.92178,202020534.90603,-351414116.87633,0.86297,-0.10427,0.07568,0.48856,
1701193805106164736,-50061133.13251,202020540.23722,-351414119.34054,0.85661,-0.10495,0.08088,0.49866,
1701193805239479296,-50061133.12191,202020540.79066,-351414117.28750,0.85605,-0.10728,0.08147,0.49903,
1701193805372792576,-50061132.94548,202020540.91982,-351414117.03392,0.85153,-0.10514,0.09670,0.50448,
1701193805506104832,-50061132.29391,202020541.69855,-351414116.35998,0.85231,-0.11318,0.08884,0.50286,
1701193805639415808,-50061132.31955,202020541.33222,-351414116.72072,0.84114,-0.13029,0.09982,0.51530,
1701193805772725760,-50061132.40690,202020541.14404,-351414116.97807,0.84229,-0.16286,0.14071,0.49420,
1701193805906034688,-50061132.26154,202020541.77559,-351414116.41117,0.83784,-0.19754,0.18383,0.47456,
1701193806039342592,-50061132.19327,202020542.25914,-351414116.14887,0.81851,-0.21331,0.25219,0.47004,
1701193806172652800,-50061132.15711,202020541.95428,-351414116.18355,0.79770,-0.26314,0.30474,0.44897,
1701193806305965312,-50061132.18384,202020542.15907,-351414116.44090,0.77035,-0.27132,0.35247,0.45684,
1701193806439276288,-50061132.15006,202020542.33681,-351414116.40595,0.75721,-0.28554,0.38602,0.44281,
1701193806572586496,-50061132.10257,202020542.29320,-351414116.27656,0.74855,-0.29063,0.40145,0.44050,
1701193806705895168,-50061131.96680,202020542.46262,-351414116.15541,0.74255,-0.29806,0.40331,0.44398,
1701193806839203072,-50061132.18240,202020542.24113,-351414116.38683,0.73699,-0.29026,0.41251,0.44993,
1701193806972510208,-50061132.12683,202020542.41100,-351414116.25791,0.73193,-0.30180,0.41176,0.45126,
1701193807105815552,-50061131.98648,202020542.72793,-351414116.16888,0.73855,-0.29131,0.41136,0.44774,
1701193807239132160,-50061131.78100,202020542.76281,-351414115.98813,0.74033,-0.30313,0.40333,0.44424,
1701193807372448256,-50061131.87845,202020542.58619,-351414116.17122,0.74050,-0.30589,0.40262,0.44271,
1701193807505762560,-50061131.45345,202020543.30635,-351414115.82877,0.74213,-0.28739,0.40053,0.45413,
1701193807639076096,-50061131.17727,202020544.01187,-351414114.96520,0.73434,-0.28917,0.39976,0.46617,
1701193807772388096,-50061131.25466,202020544.20364,-351414114.86092,0.75495,-0.29160,0.37678,0.45062,
1701193807905699584,-50061130.72835,202020545.31653,-351414115.97225,0.85331,-0.31444,0.24313,0.33745,
1701193808039009536,-50061129.83675,202020545.09726,-351414115.76328,0.87396,-0.35241,0.18600,0.27823,
1701193808172321536,-50061127.49842,202020544.01875,-351414115.15639,0.85799,-0.50427,0.07954,0.05693,
1701193808305634816,-50061127.46446,202020543.70711,-351414114.95518,0.85654,-0.50915,0.06657,0.05177,
1701193808438947072,-50061127.47346,202020543.89662,-351414114.95009,0.85844,-0.50481,0.06908,0.05887,
1701193808572258304,-50061127.45482,202020544.12529,-351414114.87791,0.86043,-0.50267,0.06623,0.05103,
1701193808838877440,-50061127.43165,202020544.40027,-351414114.67444,0.85914,-0.50414,0.07123,0.05144,
1701193808972185600,-50061127.41029,202020544.55626,-351414114.60623,0.85624,-0.51015,0.06732,0.04547,
1701193809372126976,-50061127.32685,202020545.00563,-351414114.32507,0.85743,-0.50683,0.07310,0.05091,
1701193809638757120,-50061127.27614,202020545.29659,-351414114.16144,0.85940,-0.50585,0.03458,0.06600,
1701193809772071424,-50061127.26023,202020545.41095,-351414114.08259,0.85919,-0.50416,-0.01235,0.08641,
1701193809905384192,-50061127.23008,202020545.59716,-351414113.96257,0.86098,-0.48865,-0.06359,0.12605,
1701193810038697216,-50061127.23097,202020545.92447,-351414113.66932,0.84045,-0.50526,-0.11201,0.16065,
1701193810172009728,-50061127.27572,202020545.89411,-351414113.74072,0.84372,-0.49301,-0.13703,0.16221,
1701193810305322496,-50061127.31923,202020545.97965,-351414113.69464,0.83963,-0.50460,-0.12627,0.15636,
1701193810438633984,-50061127.30166,202020546.05568,-351414113.64233,0.84977,-0.50473,-0.09829,0.11606,
1701193810571944448,-50061127.25037,202020546.21071,-351414113.56893,0.85673,-0.50573,-0.04377,0.09134,
1701193810705253888,-50061127.21932,202020546.38369,-351414113.48551,0.85791,-0.51130,0.00720,0.05020,
1701193810838562560,-50061127.14839,202020546.39543,-351414113.46020,0.85261,-0.51672,0.07732,0.00924,
1701193810971869696,-50061127.07030,202020546.37956,-351414113.43229,0.84957,-0.51959,0.09089,0.00066,
1701193811105176064,-50061127.03412,202020546.75988,-351414113.12401,0.85173,-0.51486,0.09728,-0.00281,
1701193811238487296,-50061127.03186,202020547.34243,-351414112.80726,0.84949,-0.51898,0.09410,-0.01279,
1701193811371797248,-50061127.35537,202020551.43380,-351414110.24048,0.85133,-0.51437,0.10155,-0.01869,
1701193811505106176,-50061127.06254,202020546.86584,-351414112.99624,0.85141,-0.51514,0.09692,-0.01814,
1701193811771720704,-50061127.06648,202020546.94960,-351414113.15784,0.85308,-0.51159,0.10228,-0.00806,
1701193811905026560,-50061127.20414,202020547.11201,-351414113.12138,0.85385,-0.51022,0.10287,-0.00598,
1701193812038330880,-50061127.07003,202020547.95963,-351414112.94554,0.85738,-0.50982,0.06828,0.01798,
1701193812171637760,-50061126.93276,202020548.66200,-351414112.38840,0.86109,-0.50600,0.00048,0.04993,
1701193812304947456,-50061126.85499,202020548.36051,-351414112.68153,0.86023,-0.49813,-0.05690,0.09291,
1701193812438255616,-50061127.00697,202020547.82176,-351414112.83647,0.85662,-0.49562,-0.09693,0.10568,
1701193812571562752,-50061126.87637,202020548.69366,-351414112.41746,0.85630,-0.49422,-0.10030,0.11150,
1701193812704869888,-50061127.46350,202020547.27803,-351414112.61729,0.85683,-0.49929,-0.07577,0.10394,
1701193812838174720,-50061127.01728,202020545.83427,-351414113.77948,0.85876,-0.50365,-0.03659,0.08671,
1701193812971478528,-50061127.21974,202020546.32593,-351414113.56261,0.86212,-0.50324,0.01374,0.05753,
1701193813104780800,-50061127.24501,202020546.65983,-351414113.29000,0.85961,-0.50668,0.04840,0.04478,
1701193813238095616,-50061127.31549,202020547.48465,-351414112.81453,0.85812,-0.50802,0.06002,0.04406,
1701193813504721664,-50061127.71457,202020548.74786,-351414112.06181,0.85795,-0.50734,0.06829,0.04324,
1701193813771343360,-50061128.39587,202020545.97460,-351414113.33098,0.85663,-0.51016,0.06655,0.03855,
1701193814037960960,-50061129.76950,202020549.29027,-351414111.23224,0.85681,-0.51031,0.06756,0.02995,
1701193814304572672,-50061128.26038,202020546.56783,-351414113.22491,0.85705,-0.50995,0.06748,0.02932,
1701193814437876224,-50061132.28343,202020542.61374,-351414115.60995,0.85782,-0.50883,0.01972,0.06956,
1701193814571178752,-50061198.07342,202020607.44934,-351414061.78021,0.80919,-0.43456,-0.03698,0.39370,
1701193814704479488,-50061238.94343,202020827.44096,-351413961.88824,0.80022,-0.42177,-0.20641,0.37302,
1701193814971077632,-50061232.25361,202020827.41544,-351413962.85591,0.80022,-0.42177,-0.20641,0.37302,
1701193815104374528,-50061199.68301,202020774.15035,-351414015.05895,0.73033,-0.44463,-0.42024,0.30383,
1701193815237681152,-50060868.10617,202020736.58852,-351414052.65043,-0.49571,0.30456,0.76288,-0.28202,
1701193815370987520,-50060932.85175,202020754.83162,-351414042.17641,0.51273,-0.31373,-0.74698,0.28407,
1701193815504291072,-50060931.35954,202020753.44167,-351414043.18803,0.51273,-0.31373,-0.74698,0.28407,
1701193815770894848,-50060924.76766,202020755.38775,-351414043.00833,0.51273,-0.31373,-0.74698,0.28407,
1701193815904194560,-50060923.35005,202020754.00399,-351414044.00577,0.51273,-0.31373,-0.74698,0.28407,
1701193816837330176,-50060921.85213,202020752.95460,-351414044.82243,0.51273,-0.31373,-0.74698,0.28407,
1701193816970632960,-50060919.40145,202020752.10513,-351414044.48946,-0.42744,0.27168,0.82523,-0.24997,
1701193817103934464,-50060914.64296,202020746.52926,-351414036.95633,-0.10230,0.49439,0.82206,-0.26333,
1701193817370555904,-50060909.59244,202020749.16057,-351414036.16312,-0.10230,0.49439,0.82206,-0.26333,
1701193817503865088,-50060897.58949,202020756.06987,-351414038.38973,0.08216,0.39410,0.76168,-0.50772,
1701193817637172992,-50060872.00811,202020740.22659,-351414019.45447,-0.03580,0.59031,0.75781,-0.27564,
1701193817770479616,-50060872.59834,202020739.17012,-351414019.97773,-0.03580,0.59031,0.75781,-0.27564,
1701193817903785472,-50060876.88409,202020740.54248,-351414018.57826,-0.03580,0.59031,0.75781,-0.27564,
1701193818037091072,-50060877.32818,202020741.04963,-351414018.22344,-0.03580,0.59031,0.75781,-0.27564,
